SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
TCGA-3L-AA1B-01	1	0.0192578864415444
TCGA-4N-A93T-01	1	0.0511026134101194
TCGA-5M-AAT4-01	1	0.127983183531596
TCGA-5M-AAT5-01	1	0.0720495218379847
TCGA-5M-AATA-01	1	0.0696731862660125
TCGA-5M-AATE-01	1	0.15599177202935
TCGA-A6-4105-01	1	0.114452959570932
TCGA-A6-5656-01	1	0.175569744214688
TCGA-A6-5659-01	1	0.110136533752533
TCGA-A6-5660-01	1	0.0536532590237774
TCGA-A6-5662-01	1	0.230727616392028
TCGA-A6-5666-01	1	0.215415077794086
TCGA-A6-5667-01	1	0.100139613907698
TCGA-A6-6137-01	1	-0.0149125813142121
TCGA-A6-6140-01	1	0.173077128345379
TCGA-A6-6648-01	1	0.266271561461919
TCGA-A6-6650-01	1	-0.0139189206514097
TCGA-A6-6652-01	1	0.106571083634982
TCGA-A6-A567-01	1	0.200256024527431
TCGA-AA-3495-01	1	0.0135889675
TCGA-AA-3509-01	1	0.128693433077023
TCGA-AA-3511-01	1	0.196053394630317
TCGA-AA-3526-01	1	0.134952334315326
TCGA-AA-3660-01	1	-0.0248933935199986
TCGA-AA-3662-01	1	0.0507121135490877
TCGA-AA-3675-01	1	0.142367656381545
TCGA-AA-3685-01	1	0.175009715107806
TCGA-AA-3697-01	1	0.113901272600243
TCGA-AA-3712-01	1	0.050286982850599
TCGA-AA-A01X-01	1	0.073712507229087
TCGA-AA-A02K-01	1	0.0211957542152513
TCGA-AD-6888-01	1	0.0959481477521114
TCGA-AD-6890-01	1	0.20199576894925
TCGA-AD-6963-01	1	0.162682152047889
TCGA-AD-6965-01	1	0.169147528426808
TCGA-AD-A5EK-01	1	0.258181346738482
TCGA-AU-3779-01	1	0.0264793572968137
TCGA-AY-A8YK-01	1	0.126584062737435
TCGA-AZ-4682-01	1	0.103312952899819
TCGA-AZ-4684-01	1	0.0585519852762708
TCGA-AZ-5403-01	1	0.13079928690471
