SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
TCGA-2H-A9GF-01	1	0.054009605246505
TCGA-2H-A9GM-01	1	-0.0418403875958919
TCGA-2H-A9GQ-01	1	0.188824878280703
TCGA-IC-A6RF-01	1	0.180309894670545
TCGA-IG-A3I8-01	1	0.193478499512002
TCGA-IG-A3QL-01	1	0.0955658418997978
TCGA-IG-A3Y9-01	1	-0.0340357491145546
TCGA-IG-A3YA-01	1	0.141511648351295
TCGA-IG-A3YB-01	1	0.0767875279648786
TCGA-IG-A3YC-01	1	0.0971029323146426
TCGA-IG-A4P3-01	1	0.179681441454706
TCGA-IG-A50L-01	1	0.0276337464750426
TCGA-IG-A51D-01	1	0.065717838925749
TCGA-IG-A5B8-01	1	0.466035245400613
TCGA-IG-A5S3-01	1	0.465452983307528
TCGA-IG-A625-01	1	0.486540196810261
TCGA-IG-A6QS-01	1	0.501382325324369
TCGA-IG-A8O2-01	1	0.357570254742405
TCGA-IG-A97H-01	1	0.308937984157463
TCGA-IG-A97I-01	1	0.496486864022023
TCGA-JY-A6FA-01	1	0.474030687720667
TCGA-JY-A6FD-01	1	0.000701780814432832
TCGA-JY-A6FE-01	1	0.114445563639787
TCGA-JY-A6FG-01	1	0.472463802061816
TCGA-JY-A6FH-01	1	0.468505209084694
TCGA-JY-A938-01	1	0.541298133296269
TCGA-JY-A93F-01	1	0.40155263291313
TCGA-KH-A6WC-01	1	0.4377529204421
TCGA-L5-A43H-01	1	0.504505187676266
TCGA-L5-A43J-01	1	0.267472582896432
TCGA-L5-A4OE-01	1	0.350790457897661
TCGA-L5-A4OG-01	1	0.516708307594379
TCGA-L5-A4OM-01	1	0.513165292869129
TCGA-L5-A4OS-01	1	0.218507895951716
TCGA-L5-A88S-01	1	0.525503575371543
TCGA-L5-A88T-01	1	0.208288282514129
TCGA-L5-A88V-01	1	0.552762319714754
TCGA-L5-A88W-01	1	0.326604512500231
TCGA-L5-A88Y-01	1	0.538204305585009
TCGA-L5-A88Z-01	1	0.170559674603477
TCGA-L5-A891-01	1	0.187165722166708
TCGA-L5-A893-01	1	0.0733715059219118
TCGA-L5-A8NK-01	1	0.173762224456806
TCGA-L5-A8NQ-01	1	0.251785574791528
TCGA-L5-A8NR-01	1	0.184239826988111
TCGA-L5-A8NW-01	1	0.51353668836423
TCGA-L7-A56G-01	1	0.503153748243575
TCGA-LN-A49K-01	1	0.0471903792327964
TCGA-LN-A49L-01	1	0.258675413761159
TCGA-LN-A49M-01	1	0.481265638438867
TCGA-LN-A49N-01	1	0.226296450375193
TCGA-LN-A49O-01	1	0.462625637220841
TCGA-LN-A49P-01	1	0.0263130138776008
TCGA-LN-A49R-01	1	0.332406664260442
TCGA-LN-A49S-01	1	0.118997881709815
TCGA-LN-A49U-01	1	0.277284529627375
TCGA-LN-A49V-01	1	0.138978803909369
TCGA-LN-A49W-01	1	0.164705036416117
TCGA-LN-A49X-01	1	0.272117173445522
TCGA-LN-A49Y-01	1	0.492892380209563
TCGA-LN-A4A1-01	1	0.155672104800498
TCGA-LN-A4A2-01	1	0.00179327988999147
TCGA-LN-A4A3-01	1	0.0328773049546984
TCGA-LN-A4A4-01	1	0.104902618011147
TCGA-LN-A4A5-01	1	0.240829286680723
TCGA-LN-A4A6-01	1	0.0126156151198511
TCGA-LN-A4A8-01	1	0.0833383035827986
TCGA-LN-A4A9-01	1	-0.0232009800780462
TCGA-LN-A4MQ-01	1	0.048011331002316
TCGA-LN-A4MR-01	1	0.191332636007188
TCGA-LN-A5U5-01	1	0.353236973314806
TCGA-LN-A5U6-01	1	0.404209588180045
TCGA-LN-A5U7-01	1	0.298101731118673
TCGA-LN-A7HV-01	1	0.545018128497395
TCGA-LN-A7HW-01	1	0.246753367832953
TCGA-LN-A7HX-01	1	0.525439427965496
TCGA-LN-A7HY-01	1	0.168286166386475
TCGA-LN-A7HZ-01	1	0.17693067415687
TCGA-LN-A8HZ-01	1	0.139356442618355
TCGA-LN-A8I0-01	1	0.169227790583734
TCGA-LN-A8I1-01	1	0.0601600486741543
TCGA-LN-A9FO-01	1	0.267458443038577
TCGA-LN-A9FQ-01	1	-0.00760408851951652
TCGA-LN-A9FR-01	1	0.0356798522100889
TCGA-M9-A5M8-01	1	0.517758548014782
TCGA-Q9-A6FU-01	1	0.158608722773771
TCGA-Q9-A6FW-01	1	0.193984885630629
TCGA-R6-A6DN-01	1	0.0749270458215481
TCGA-R6-A6L4-01	1	0.494445992440001
TCGA-R6-A6L6-01	1	0.0540942285040366
TCGA-R6-A6XQ-01	1	0.0100661054293645
TCGA-R6-A6Y0-01	1	0.00289259500224082
TCGA-R6-A6Y2-01	1	0.156794526873896
TCGA-R6-A8W5-01	1	-0.0935987071501723
TCGA-R6-A8W8-01	1	0.419574729535663
TCGA-R6-A8WG-01	1	0.542066352397956
TCGA-S8-A6BW-01	1	0.161995322429923
TCGA-V5-A7RB-01	1	0.44294261915694
TCGA-V5-A7RC-01	1	0.348661700121194
TCGA-V5-AASV-01	1	0.536478171052224
TCGA-VR-A8EO-01	1	0.432471227555989
TCGA-VR-A8EP-01	1	0.485160458362917
TCGA-VR-A8ER-01	1	0.432794756604761
TCGA-VR-A8ET-01	1	0.509683673507512
TCGA-VR-A8EU-01	1	0.50063637614963
TCGA-VR-A8EW-01	1	0.519158932501704
TCGA-VR-A8EX-01	1	0.276043525390105
TCGA-VR-A8EY-01	1	0.375087633533799
TCGA-VR-A8EZ-01	1	0.403249723254017
TCGA-VR-A8Q7-01	1	0.468535882869558
TCGA-VR-AA4G-01	1	0.537895918782901
TCGA-VR-AA7B-01	1	0.51561582411982
TCGA-VR-AA7D-01	1	0.553762702683858
TCGA-VR-AA7I-01	1	0.46478045624697
TCGA-X8-AAAR-01	1	0.261016129513041
TCGA-XP-A8T6-01	1	0.477752895797828
TCGA-XP-A8T8-01	1	0.406933981271199
TCGA-Z6-A8JD-01	1	0.471986394750286
TCGA-Z6-A8JE-01	1	0.469188634066862
TCGA-Z6-A9VB-01	1	0.521162588580371
TCGA-Z6-AAPN-01	1	0.435872245788243
TCGA-ZR-A9CJ-01	1	0.478063708910466
TCGA-BR-4357-01	1	0.530390208157502
TCGA-BR-8295-01	1	0.461171055873321
TCGA-BR-8678-01	1	0.506366019200846
TCGA-BR-8680-01	1	0.543975439184593
TCGA-BR-A4IY-01	1	0.391591399755811
TCGA-BR-A4J4-01	1	0.440212857705041
TCGA-CD-8525-01	1	0.544733091101305
TCGA-CD-8527-01	1	0.54698403333895
TCGA-CD-8535-01	1	0.50220505691994
TCGA-CD-A486-01	1	0.46696813316398
TCGA-CG-4442-01	1	-0.141994534276111
TCGA-CG-4443-01	1	0.45739162173173
TCGA-CG-4449-01	1	0.453292224793067
TCGA-CG-4477-01	1	0.148988087894588
TCGA-CG-5717-01	1	0.502126985660612
TCGA-CG-5723-01	1	0.357700327037221
TCGA-CG-5724-01	1	0.272778115476073
TCGA-CG-5725-01	1	0.184481422918965
TCGA-D7-6519-01	1	0.0801317581588733
TCGA-D7-6525-01	1	0.354354581519868
TCGA-D7-6822-01	1	0.360790529421633
TCGA-D7-A6EZ-01	1	0.172678088146365
TCGA-D7-A6F0-01	1	0.371964183580477
TCGA-F1-6875-01	1	0.344730155081174
TCGA-HU-8602-01	1	0.259925205929099
TCGA-HU-A4H5-01	1	0.0179316084340284
TCGA-IN-8462-01	1	0.0806708911526952
TCGA-IN-8663-01	1	0.206062076261987
TCGA-IN-A6RJ-01	1	0.00453597626362091
TCGA-IN-A6RN-01	1	0.191247901032184
TCGA-IN-A6RS-01	1	-0.0767550015762165
TCGA-IN-A7NR-01	1	0.495431393562127
TCGA-IN-A7NT-01	1	0.29372042028172
TCGA-IN-A7NU-01	1	0.512067390833384
TCGA-IN-AB1V-01	1	0.172935306101801
TCGA-IN-AB1X-01	1	0.477399307509683
TCGA-R5-A7ZE-01	1	0.134942051106183
TCGA-R5-A7ZF-01	1	0.26152123604645
TCGA-RD-A7BS-01	1	0.238475261372501
TCGA-SW-A7EA-01	1	0.524968731791893
TCGA-VQ-A8E3-01	1	0.173788742130342
TCGA-VQ-A8P5-01	1	0.499779655145984
TCGA-VQ-A8PP-01	1	0.496148865173836
TCGA-VQ-A91Z-01	1	0.536457647009538
TCGA-VQ-A922-01	1	0.555666805483502
TCGA-VQ-A94T-01	1	0.529604825251483
TCGA-VQ-AA69-01	1	0.538145924117338
TCGA-VQ-AA6D-01	1	0.430295271812911
TCGA-2H-A9GG-01	2	0.31934819977076
TCGA-2H-A9GH-01	2	0.038688174082931
TCGA-2H-A9GI-01	2	0.535835678773192
TCGA-2H-A9GJ-01	2	0.427846018236519
TCGA-2H-A9GK-01	2	0.507993042256818
TCGA-2H-A9GL-01	2	0.502386507130806
TCGA-2H-A9GN-01	2	0.157750743608162
TCGA-2H-A9GO-01	2	0.480636172466843
TCGA-2H-A9GR-01	2	0.552638330475767
TCGA-IC-A6RE-01	2	0.476411416305485
TCGA-IG-A4QS-01	2	0.422765348998576
TCGA-JY-A6F8-01	2	0.542459089102981
TCGA-JY-A6FB-01	2	0.524954083338007
TCGA-JY-A93C-01	2	0.0971457412026
TCGA-L5-A43C-01	2	0.143747828370046
TCGA-L5-A43E-01	2	0.140623484664548
TCGA-L5-A43I-01	2	0.0148629853484209
TCGA-L5-A43M-01	2	-0.0051364709894496
TCGA-L5-A4OF-01	2	0.0115338990988059
TCGA-L5-A4OH-01	2	0.129635028171101
TCGA-L5-A4OI-01	2	0.0226378996041266
TCGA-L5-A4OJ-01	2	0.0831654521176877
TCGA-L5-A4ON-01	2	0.25099068666886
TCGA-L5-A4OP-01	2	0.017939844143819
TCGA-L5-A4OQ-01	2	-0.0182495694388879
TCGA-L5-A4OR-01	2	0.103183982906902
TCGA-L5-A4OW-01	2	0.310595349439871
TCGA-L5-A4OX-01	2	0.208940647072974
TCGA-L5-A8NE-01	2	0.0709614078042575
TCGA-L5-A8NF-01	2	0.0725227749561874
TCGA-L5-A8NG-01	2	0.188482918151688
TCGA-L5-A8NH-01	2	0.16148405050249
TCGA-L5-A8NI-01	2	0.195292085022515
TCGA-L5-A8NJ-01	2	0.082972211293297
TCGA-L5-A8NM-01	2	0.0268029641677244
TCGA-L5-A8NN-01	2	0.101129200703917
TCGA-L5-A8NV-01	2	0.0128400826388322
TCGA-L7-A6VZ-01	2	0.159434278385246
TCGA-R6-A6DQ-01	2	0.116292332319906
TCGA-R6-A6KZ-01	2	0.0191462791710347
TCGA-R6-A6XG-01	2	0.266381268145917
TCGA-R6-A8WC-01	2	0.0296336802722571
TCGA-RE-A7BO-01	2	0.207137804308513
TCGA-S8-A6BV-01	2	0.182433477932419
TCGA-V5-A7RE-01	2	0.0880121609051674
TCGA-V5-AASW-01	2	0.127817291705382
TCGA-V5-AASX-01	2	0.0375317797727077
TCGA-VR-A8EQ-01	2	0.195399022149195
TCGA-VR-AA4D-01	2	0.191639398754711
TCGA-3M-AB46-01	2	0.352985461763527
TCGA-B7-5818-01	2	0.20081814582304
TCGA-B7-A5TI-01	2	0.184645740276328
TCGA-B7-A5TJ-01	2	0.334434563535927
TCGA-B7-A5TN-01	2	0.123939569061385
TCGA-BR-4191-01	2	0.156806843694563
TCGA-BR-4253-01	2	0.266605726832944
TCGA-BR-4257-01	2	0.312103761448567
TCGA-BR-4267-01	2	0.0710589003566219
TCGA-BR-4280-01	2	-0.0977546305673834
TCGA-BR-4292-01	2	0.0680000153703675
TCGA-BR-4362-01	2	0.0500051446132593
TCGA-BR-4366-01	2	0.335164821248931
TCGA-BR-4367-01	2	0.0767031431517571
TCGA-BR-4369-01	2	0.333172756172293
TCGA-BR-4371-01	2	0.131876706693743
TCGA-BR-6452-01	2	0.166004294019111
TCGA-BR-6454-01	2	-0.0619806076365208
TCGA-BR-6566-01	2	0.0253012964626503
TCGA-BR-6802-01	2	0.0994125841095246
TCGA-BR-7703-01	2	0.0401778285915118
TCGA-BR-7704-01	2	-0.0421179120379925
TCGA-BR-7707-01	2	-0.0297764196112715
TCGA-BR-7716-01	2	0.111277011523963
TCGA-BR-7717-01	2	0.111954264290428
TCGA-BR-7722-01	2	0.0825231241606938
TCGA-BR-8077-01	2	0.289250190305968
TCGA-BR-8286-01	2	0.169764070287159
TCGA-BR-8361-01	2	0.192753852827761
TCGA-BR-8368-01	2	0.103976279954921
TCGA-BR-8372-01	2	0.119823717291285
TCGA-BR-8373-01	2	0.195351011586695
TCGA-BR-8382-01	2	0.100936452415471
TCGA-BR-8483-01	2	0.102763367924702
TCGA-BR-8484-01	2	0.21085916533352
TCGA-BR-8485-01	2	0.116269096708144
TCGA-BR-8486-01	2	0.216106977079587
TCGA-BR-8487-01	2	0.0582437953070961
TCGA-BR-8589-01	2	0.192394389253669
