SampleName	cluster	silhouetteValue
SampleName	cluster	silhouetteValue
TCGA-3L-AA1B-01	1	0.0260730528084406
TCGA-4N-A93T-01	1	0.00453862931965192
TCGA-5M-AAT4-01	1	0.137030808835858
TCGA-5M-AAT5-01	1	0.0496932322035841
TCGA-5M-AATA-01	1	0.0318185690778658
TCGA-5M-AATE-01	1	0.182273997657197
TCGA-A6-5656-01	1	0.106799472326917
TCGA-A6-5659-01	1	0.160833273952686
TCGA-A6-5660-01	1	0.106307322336189
TCGA-A6-5662-01	1	0.0595805383604154
TCGA-A6-5666-01	1	0.210967017028017
TCGA-A6-5667-01	1	0.191458181094665
TCGA-A6-6140-01	1	0.123045890863158
TCGA-A6-6648-01	1	-0.0288491160086097
TCGA-A6-6650-01	1	0.171585260367986
TCGA-A6-6652-01	1	0.245383293545164
TCGA-A6-A567-01	1	0.0073456634678082
TCGA-AA-3509-01	1	0.0945326421200278
TCGA-AA-3511-01	1	0.193816612188921
TCGA-AA-3526-01	1	0.0320671083251754
TCGA-AA-3660-01	1	0.11313086748594
TCGA-AA-3697-01	1	0.177805470795224
TCGA-AA-3712-01	1	0.125802176378527
TCGA-AA-A01X-01	1	0.0138884270193674
TCGA-AA-A02K-01	1	0.0224329160084949
TCGA-AD-6888-01	1	0.116981611142211
TCGA-AD-6890-01	1	0.119903703509122
TCGA-AD-6963-01	1	0.116102740400089
TCGA-AD-6965-01	1	0.037300283621535
TCGA-AD-A5EK-01	1	-0.00726838935532092
TCGA-AU-3779-01	1	0.0458882625627185
TCGA-AY-A8YK-01	1	0.0589903192367064
TCGA-AZ-4682-01	1	0.15019090307035
TCGA-AZ-5403-01	1	0.15157348243213
TCGA-AZ-6603-01	1	0.131353963734581
TCGA-AZ-6608-01	1	0.233138462718907
TCGA-CA-5256-01	1	0.00268544921411661
TCGA-CA-5797-01	1	0.152606670526914
TCGA-CA-6715-01	1	0.0811150245617121
TCGA-CA-6716-01	1	0.102622165398173
TCGA-CK-5912-01	1	0.154696240749729
TCGA-CK-5914-01	1	-0.00736214275211597
TCGA-CK-5915-01	1	0.017775619062703
TCGA-CM-4747-01	1	0.0667313405473593
TCGA-CM-5344-01	1	0.176909208457583
TCGA-CM-5862-01	1	0.0617525628092735
TCGA-CM-5864-01	1	0.0286245992073417
TCGA-CM-5868-01	1	0.0264592736222474
TCGA-CM-6161-01	1	0.180439405124847
TCGA-CM-6163-01	1	0.0704684317128042
TCGA-CM-6164-01	1	0.0643216010334543
TCGA-CM-6166-01	1	0.0021270941173479
TCGA-CM-6170-01	1	0.023507444143125
TCGA-CM-6676-01	1	0.0156564309607717
TCGA-CM-6678-01	1	0.00740797222057021
TCGA-D5-5537-01	1	-0.00469962842905964
TCGA-D5-5540-01	1	0.168402160379492
TCGA-D5-5541-01	1	0.00160163565501424
TCGA-D5-6532-01	1	-0.0109818833292253
TCGA-D5-6533-01	1	0.0117103117585593
TCGA-D5-6537-01	1	0.0370882117391275
TCGA-D5-6538-01	1	0.145125893293965
TCGA-D5-6924-01	1	0.227953118005869
TCGA-D5-6929-01	1	0.041859720168271
TCGA-DM-A0XF-01	1	0.0459177426592818
TCGA-DM-A1D0-01	1	0.0509399607745848
